Tipo,Referencia,Fecha Alta,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
Oficina,1329,2005-04-20,Venta,Girona,182,1367366,2005-07-21,Carmen
Casa,1330,2005-04-20,Alquiler,Lleida,263,2094795,2006-02-12,Carmen
Piso,1331,2005-04-21,Venta,Tarragona,176,1435632,2006-03-10,Luisa
Parking,1332,2005-04-21,Alquiler,Tarragona,281,1619122,2005-09-26,Luisa
Local,1335,2005-04-22,Venta,Tarragona,229,954930,2005-08-15,María
Industrial,1336,2005-04-22,Alquiler,Tarragona,266,2583126,2005-12-02,Pedro
Oficina,1340,2005-04-24,Venta,Tarragona,172,1033548,2006-01-01,Carmen
Local,1341,2005-04-25,Venta,Girona,132,1007688,2005-12-26,Luisa
Parking,1342,2005-04-25,Venta,Barcelona,194,1698664,2006-03-20,Carmen
Suelo,1343,2005-04-25,Alquiler,Barcelona,269,2292149,2006-01-22,Carmen
Parking,1344,2005-04-25,Venta,Tarragona,285,1500240,2005-08-20,Carmen
Local,1347,2005-04-26,Venta,Barcelona,115,950015,2005-09-26,Pedro
Casa,1348,2005-04-26,Venta,Lleida,201,1850004,2006-01-15,Joaquín
Casa,1349,2005-04-26,Venta,Barcelona,102,892704,2006-01-22,Joaquín
Piso,1352,2005-04-27,Venta,Girona,189,1064637,2005-11-29,Jesús
Industrial,1353,2005-04-27,Alquiler,Barcelona,269,1702501,2005-12-10,Luisa
Industrial,1354,2005-04-28,Venta,Barcelona,242,2418064,2005-10-24,Jesús
Piso,1355,2005-04-28,Alquiler,Tarragona,158,886222,2006-04-24,Luisa
Suelo,1356,2005-04-28,Venta,Barcelona,161,1421308,2005-11-12,Pedro
Local,1357,2005-04-28,Venta,Lleida,285,1827420,2006-02-06,Luisa
Local,1358,2005-04-29,Venta,Tarragona,274,2474494,2006-03-25,Carmen
Parking,1359,2005-04-29,Venta,Tarragona,256,1059328,2006-04-17,Jesús
Parking,1360,2005-04-29,Venta,Tarragona,196,1201480,2005-09-18,María
Local,1361,2005-04-30,Venta,Tarragona,186,1179612,2005-10-06,Carmen
Oficina,1362,2005-04-30,Alquiler,Tarragona,172,1441188,2006-04-12,Luisa
Casa,1363,2005-04-30,Venta,Girona,157,729579,2006-01-01,Joaquín
Suelo,1366,2005-05-01,Venta,Tarragona,104,850720,2006-03-28,Pedro
Parking,1369,2005-05-02,Alquiler,Lleida,128,976384,2006-04-19,Joaquín
Oficina,1370,2005-05-02,Alquiler,Lleida,240,1270800,2006-04-25,Luisa
Industrial,1372,2005-05-04,Venta,Barcelona,286,2633774,2005-09-01,Carmen
Suelo,1373,2005-05-04,Venta,Lleida,224,2211328,2006-02-23,Pedro
Local,1374,2005-05-04,Venta,Barcelona,214,1287210,2005-12-21,Joaquín
Casa,1375,2005-05-04,Venta,Girona,175,1363950,2005-09-11,Jesús
Casa,1376,2005-05-04,Venta,Lleida,104,609128,2005-12-27,María
Industrial,1377,2005-05-05,Venta,Tarragona,128,832000,2005-10-06,Luisa
Oficina,1378,2005-05-05,Alquiler,Tarragona,186,1543428,2005-08-25,Pedro
Parking,1379,2005-05-06,Alquiler,Barcelona,119,1013523,2005-08-17,Joaquín
Industrial,1380,2005-05-06,Venta,Girona,192,958464,2005-08-13,Jesús
Parking,1382,2005-05-06,Venta,Tarragona,248,1352096,2006-03-14,Jesús
Industrial,1383,2005-05-06,Venta,Girona,167,814793,2006-02-27,Luisa
Oficina,1384,2005-05-07,Alquiler,Lleida,101,634583,2006-04-21,María
Parking,1385,2005-05-08,Venta,Barcelona,258,2066064,2005-11-25,María
Casa,1386,2005-05-08,Alquiler,Barcelona,245,1244600,2006-01-03,Luisa
Oficina,1387,2005-05-08,Alquiler,Lleida,141,843180,2005-12-25,Carmen
Casa,1388,2005-05-08,Venta,Girona,270,2288520,2005-11-02,Joaquín
Parking,1389,2005-05-08,Venta,Girona,203,1892772,2006-03-26,María
Oficina,1390,2005-05-09,Venta,Lleida,111,924741,2006-03-15,Carmen
Industrial,1391,2005-05-09,Alquiler,Girona,160,804640,2006-04-03,Carmen
Suelo,1392,2005-05-09,Alquiler,Girona,235,1046925,2005-12-05,Carmen
Casa,1394,2005-05-09,Venta,Barcelona,254,2011934,2006-03-04,Jesús
Local,1395,2005-05-10,Venta,Girona,252,1923264,2005-09-21,Carmen
Industrial,1396,2005-05-10,Alquiler,Lleida,292,1177052,2006-04-30,Jesús
Local,1397,2005-05-10,Alquiler,Lleida,223,1623217,2005-08-12,Luisa
Oficina,1398,2005-05-10,Alquiler,Barcelona,107,899014,2006-04-09,María
Oficina,1399,2005-05-11,Venta,Girona,166,804768,2005-12-04,María
Suelo,1400,2005-05-13,Venta,Lleida,190,1670100,2005-11-10,María
Casa,1401,2005-05-13,Venta,Barcelona,280,2349200,2006-04-13,Pedro
Industrial,1402,2005-05-13,Venta,Tarragona,155,1133050,2006-02-28,Pedro
Suelo,1403,2005-05-14,Alquiler,Girona,254,2417572,2005-09-20,María
Local,1404,2005-05-15,Venta,Barcelona,188,1453428,2005-09-14,Joaquín
Parking,1406,2005-05-15,Venta,Barcelona,163,1531222,2005-10-28,Joaquín
Oficina,1407,2005-05-16,Venta,Tarragona,233,1864000,2005-12-06,Luisa
Parking,1408,2005-05-16,Venta,Barcelona,185,1384355,2005-11-15,Luisa
Industrial,1409,2005-05-16,Venta,Lleida,206,1733696,2005-09-16,Pedro
Piso,1411,2005-05-18,Alquiler,Tarragona,119,999481,2005-09-08,María
Industrial,1412,2005-05-18,Alquiler,Girona,233,2120067,2006-02-24,Jesús
Oficina,1413,2005-05-18,Venta,Barcelona,159,742848,2005-10-12,Joaquín
Piso,1414,2005-05-21,Alquiler,Tarragona,209,1206766,2005-11-09,Joaquín
Suelo,1415,2005-05-21,Alquiler,Barcelona,179,896969,2005-09-14,Carmen
Piso,1417,2005-05-21,Venta,Tarragona,262,1137866,2005-10-23,Joaquín
Industrial,1419,2005-05-21,Alquiler,Barcelona,244,1300276,2006-03-21,Joaquín
Oficina,1420,2005-05-21,Venta,Tarragona,169,1040871,2005-09-02,Pedro
Industrial,1421,2005-05-22,Venta,Barcelona,196,1584856,2005-09-02,Joaquín
Parking,1422,2005-05-22,Alquiler,Girona,282,1132230,2006-03-20,Pedro
Parking,1423,2005-05-23,Alquiler,Tarragona,280,1240400,2005-11-04,Jesús
Local,1424,2005-05-23,Alquiler,Barcelona,185,1583785,2005-09-17,Luisa
Parking,1427,2005-05-24,Alquiler,Girona,223,2228439,2005-09-17,Carmen
Suelo,1428,2005-05-24,Alquiler,Tarragona,195,1539135,2005-10-02,Luisa
Local,1429,2005-05-25,Alquiler,Lleida,200,1046800,2006-03-03,María
Piso,1431,2005-05-25,Venta,Barcelona,208,1792128,2006-04-15,Jesús
Industrial,1433,2005-05-26,Alquiler,Tarragona,273,1610973,2006-03-21,Pedro
Parking,1434,2005-05-27,Venta,Tarragona,134,572984,2005-12-30,Jesús
Industrial,1436,2005-05-27,Venta,Lleida,175,1428350,2005-11-08,Jesús
Industrial,1437,2005-05-27,Venta,Barcelona,261,1435239,2006-03-22,Joaquín
Parking,1438,2005-05-28,Venta,Lleida,108,1001376,2006-02-10,Carmen
Industrial,1439,2005-05-28,Venta,Girona,233,1306664,2005-10-30,Luisa
Parking,1440,2005-05-28,Venta,Girona,255,1504755,2005-10-31,Luisa
Industrial,1441,2005-05-29,Alquiler,Tarragona,249,2116251,2006-01-14,Carmen
Industrial,1442,2005-05-29,Venta,Barcelona,160,1496320,2006-05-08,María
Piso,1444,2005-05-29,Alquiler,Lleida,204,958392,2006-01-21,Joaquín
Piso,1445,2005-05-29,Alquiler,Barcelona,137,585812,2006-01-26,Luisa
Oficina,1448,2005-05-31,Alquiler,Lleida,188,1579012,2006-04-14,María
Suelo,1451,2005-06-02,Venta,Barcelona,269,1779435,2006-05-18,Jesús
Suelo,1453,2005-06-04,Alquiler,Lleida,258,1687836,2006-03-25,María
Piso,1454,2005-06-04,Alquiler,Tarragona,193,1605374,2006-01-13,Joaquín
Casa,1455,2005-06-04,Venta,Tarragona,182,1047774,2006-01-31,Jesús
Oficina,1456,2005-06-05,Venta,Tarragona,223,2190752,2006-04-24,Joaquín
Parking,1458,2005-06-05,Venta,Girona,277,1691085,2005-11-19,Pedro
Oficina,1460,2005-06-06,Alquiler,Girona,228,1039452,2006-01-11,Carmen
Local,1461,2005-06-06,Venta,Girona,129,563085,2005-12-18,Jesús
Parking,1463,2005-06-07,Alquiler,Tarragona,177,1591584,2005-10-30,Joaquín
Casa,1464,2005-06-07,Venta,Girona,179,1393157,2005-11-26,Luisa
Suelo,1466,2005-06-08,Venta,Barcelona,132,802428,2006-02-15,Joaquín
Casa,1467,2005-06-09,Venta,Lleida,299,2333097,2005-09-15,María
Oficina,1468,2005-06-09,Alquiler,Tarragona,131,1297686,2006-05-01,Carmen
Industrial,1470,2005-06-09,Alquiler,Tarragona,274,2690954,2006-05-17,Joaquín
Parking,1472,2005-06-10,Alquiler,Lleida,141,1250952,2006-02-26,Luisa
Piso,1473,2005-06-10,Venta,Barcelona,213,1955340,2006-04-23,Jesús
Casa,1474,2005-06-11,Alquiler,Tarragona,269,2549313,2006-02-20,Carmen
Parking,1476,2005-06-11,Alquiler,Lleida,248,2172232,2005-09-20,Pedro
Casa,1478,2005-06-12,Alquiler,Tarragona,229,1504301,2006-04-08,Joaquín
Oficina,1480,2005-06-13,Venta,Barcelona,124,1053628,2006-04-13,María
Local,1481,2005-06-13,Alquiler,Tarragona,261,1344933,2005-09-24,Pedro
Suelo,1482,2005-06-13,Alquiler,Barcelona,157,868367,2006-06-03,Jesús
Parking,1484,2005-06-13,Alquiler,Barcelona,282,2677590,2006-04-08,Luisa
Oficina,1485,2005-06-14,Venta,Barcelona,151,1484028,2006-03-24,Jesús
Local,1486,2005-06-15,Alquiler,Girona,167,1121906,2005-11-12,Carmen
Casa,1487,2005-06-15,Venta,Lleida,109,537915,2006-05-16,Carmen
Suelo,1488,2005-06-15,Alquiler,Barcelona,106,704476,2006-02-07,Joaquín
Suelo,1489,2005-06-15,Venta,Lleida,144,1323792,2005-09-17,Jesús
Parking,1490,2005-06-16,Venta,Barcelona,112,691712,2006-04-10,Pedro
Oficina,1491,2005-06-16,Alquiler,Girona,138,1241034,2006-06-05,Carmen
Piso,1492,2005-06-16,Alquiler,Tarragona,165,1405305,2006-02-01,Carmen
Industrial,1493,2005-06-16,Alquiler,Tarragona,250,1001750,2005-11-23,Joaquín
Suelo,1494,2005-06-17,Alquiler,Tarragona,201,1471320,2006-03-11,Carmen
Casa,1495,2005-06-17,Venta,Girona,199,1590010,2006-04-13,Carmen
Suelo,1496,2005-06-18,Venta,Lleida,278,2520904,2006-05-12,Luisa
Piso,1497,2005-06-18,Venta,Tarragona,175,880075,2005-12-15,Jesús
Industrial,1499,2005-06-19,Alquiler,Barcelona,175,1084300,2005-10-10,Luisa
Industrial,1500,2005-06-20,Venta,Lleida,125,595750,2006-03-30,Joaquín
Industrial,1502,2005-06-21,Venta,Girona,120,1175160,2005-11-28,Carmen
Industrial,1503,2005-06-21,Alquiler,Lleida,157,977011,2006-03-03,Carmen
Industrial,1504,2005-06-21,Venta,Girona,190,778430,2005-11-14,Joaquín
Suelo,1506,2005-06-22,Alquiler,Girona,256,2512640,2006-03-16,Jesús
Parking,1507,2005-06-22,Venta,Tarragona,118,716260,2006-04-04,Luisa
Casa,1508,2005-06-22,Venta,Girona,274,2594780,2006-02-23,María
Piso,1509,2005-06-22,Venta,Girona,244,2180628,2006-02-05,Pedro
Parking,1510,2005-06-22,Venta,Tarragona,163,763329,2006-02-05,Joaquín
Piso,1511,2005-06-23,Venta,Lleida,213,1587063,2006-02-02,Carmen
Casa,1512,2005-06-23,Alquiler,Girona,261,2419209,2006-05-25,María
Piso,1513,2005-06-24,Venta,Lleida,199,987040,2006-01-11,Luisa
Suelo,1514,2005-06-24,Alquiler,Girona,110,781000,2006-02-25,María
Piso,1515,2005-06-26,Alquiler,Lleida,200,1689000,2005-09-30,Luisa
Industrial,1516,2005-06-27,Venta,Lleida,182,805714,2006-03-20,Carmen
Suelo,1517,2005-06-28,Alquiler,Girona,139,1217501,2005-11-20,Joaquín
Local,1518,2005-06-28,Alquiler,Girona,151,1456999,2005-10-01,Carmen
Local,1520,2005-06-28,Venta,Lleida,175,999950,2005-10-30,Carmen
Local,1523,2005-06-29,Venta,Lleida,158,1454232,2006-01-24,Pedro
Piso,1524,2005-06-29,Alquiler,Tarragona,134,880380,2005-12-11,María
Local,1525,2005-06-30,Venta,Tarragona,252,2283372,2006-02-12,Carmen
Oficina,1528,2005-06-30,Alquiler,Girona,204,1132608,2005-11-12,María
Oficina,1529,2005-06-30,Alquiler,Girona,185,1257075,2006-06-06,María
Local,1531,2005-07-01,Venta,Lleida,251,2325766,2005-10-20,Joaquín
Piso,1532,2005-07-01,Alquiler,Girona,260,1542580,2006-05-03,Luisa
Local,1534,2005-07-02,Alquiler,Barcelona,217,1742293,2006-04-13,Pedro
Piso,1537,2005-07-04,Venta,Barcelona,197,1035826,2006-05-27,Jesús
Industrial,1538,2005-07-04,Alquiler,Girona,161,1405852,2006-05-14,Pedro
Oficina,1539,2005-07-04,Venta,Tarragona,103,850368,2005-10-30,Carmen
Suelo,1540,2005-07-05,Alquiler,Tarragona,227,2223919,2005-11-19,Joaquín
Local,1541,2005-07-06,Venta,Lleida,124,1045816,2006-03-12,Carmen
Industrial,1542,2005-07-06,Venta,Tarragona,243,2401083,2006-04-08,Joaquín
Parking,1544,2005-07-06,Venta,Lleida,199,1573493,2006-07-02,Luisa
Piso,1546,2005-07-07,Alquiler,Girona,135,1294110,2006-03-08,Jesús
Piso,1547,2005-07-07,Venta,Barcelona,214,1258534,2006-01-27,María
Piso,1550,2005-07-09,Alquiler,Barcelona,176,804144,2005-11-24,María
Suelo,1551,2005-07-09,Alquiler,Girona,167,944385,2006-02-15,Carmen
Parking,1552,2005-07-10,Venta,Barcelona,108,436428,2006-04-28,Jesús
Piso,1553,2005-07-11,Alquiler,Barcelona,130,859040,2005-11-06,Joaquín
Suelo,1555,2005-07-12,Alquiler,Barcelona,132,708840,2005-11-03,Luisa
Piso,1556,2005-07-12,Alquiler,Tarragona,183,1388238,2006-06-13,Joaquín
Local,1557,2005-07-12,Venta,Barcelona,159,1582845,2006-04-15,Pedro
Suelo,1558,2005-07-13,Alquiler,Tarragona,163,830648,2005-10-30,Joaquín
Piso,1559,2005-07-13,Alquiler,Girona,138,824688,2006-05-16,Joaquín
Casa,1560,2005-07-14,Alquiler,Girona,177,1074921,2005-10-25,Luisa
Casa,1561,2005-07-15,Alquiler,Barcelona,291,1823406,2006-05-02,Pedro
Suelo,1563,2005-07-15,Venta,Girona,206,1881810,2006-07-10,Joaquín
Parking,1564,2005-07-15,Venta,Lleida,240,1983840,2005-10-18,Pedro
Piso,1566,2005-07-16,Alquiler,Lleida,140,706440,2006-06-02,Pedro
Oficina,1567,2005-07-16,Alquiler,Tarragona,296,2057496,2005-11-13,Jesús
Piso,1568,2005-07-17,Alquiler,Lleida,210,2005080,2006-04-25,Pedro
Oficina,1569,2005-07-17,Alquiler,Tarragona,273,2202837,2006-06-27,María
Casa,1571,2005-07-18,Venta,Barcelona,127,583692,2006-01-11,Carmen
Local,1572,2005-07-18,Alquiler,Barcelona,300,1716300,2006-04-21,María
Local,1573,2005-07-18,Venta,Barcelona,202,1271388,2006-01-10,Joaquín
Piso,1574,2005-07-18,Alquiler,Barcelona,203,1699719,2006-01-10,Jesús
Industrial,1575,2005-07-19,Venta,Barcelona,275,1620575,2006-02-18,Joaquín
Piso,1576,2005-07-20,Alquiler,Lleida,298,2207286,2006-07-09,Pedro
Piso,1577,2005-07-20,Alquiler,Tarragona,288,1186560,2005-11-05,Luisa
Local,1578,2005-07-20,Venta,Girona,178,1723040,2006-04-05,Jesús
Suelo,1579,2005-07-20,Venta,Tarragona,141,1207101,2006-02-20,María
Piso,1580,2005-07-21,Venta,Tarragona,110,786830,2005-11-18,Carmen
Suelo,1581,2005-07-21,Alquiler,Tarragona,233,2224917,2005-10-27,Jesús
Parking,1582,2005-07-21,Alquiler,Lleida,297,2463021,2006-03-13,María
Suelo,1583,2005-07-22,Alquiler,Girona,300,1832100,2006-05-02,Carmen
Industrial,1584,2005-07-22,Venta,Girona,191,916418,2006-02-19,Luisa
Casa,1585,2005-07-22,Venta,Girona,203,1026774,2006-07-04,Pedro
Industrial,1586,2005-07-22,Venta,Tarragona,291,1447434,2006-02-02,María
Parking,1587,2005-07-23,Venta,Lleida,101,478639,2006-01-07,Joaquín
Local,1588,2005-07-23,Alquiler,Girona,245,2170945,2006-05-14,Jesús
Casa,1589,2005-07-23,Venta,Lleida,287,1607487,2005-11-01,Carmen
Suelo,1590,2005-07-23,Venta,Lleida,142,682168,2006-05-25,Jesús
Parking,1591,2005-07-24,Venta,Tarragona,255,1627920,2006-03-12,Jesús
Parking,1592,2005-07-24,Venta,Barcelona,207,1107864,2006-05-15,Luisa
Suelo,1596,2005-07-25,Alquiler,Barcelona,264,2133120,2006-01-26,María
Parking,1597,2005-07-26,Venta,Lleida,256,1656064,2006-02-02,Pedro
Industrial,1598,2005-07-26,Alquiler,Girona,167,1606206,2005-12-11,Joaquín
Suelo,1599,2005-07-26,Alquiler,Girona,245,1311730,2006-01-06,Pedro
Oficina,1600,2005-07-27,Alquiler,Lleida,114,764370,2006-02-24,Carmen
Industrial,1601,2005-07-28,Venta,Lleida,136,1309544,2005-11-19,Joaquín
Local,1602,2005-07-28,Alquiler,Tarragona,115,756355,2006-02-16,Pedro
Piso,1603,2005-07-28,Alquiler,Barcelona,165,687720,2006-02-20,Carmen
Suelo,1604,2005-07-29,Venta,Tarragona,132,807048,2005-10-31,Carmen
Casa,1605,2005-07-30,Alquiler,Barcelona,260,1301560,2005-12-29,Carmen
Piso,1606,2005-07-31,Alquiler,Barcelona,211,1951328,2006-01-03,Luisa
Parking,1607,2005-07-31,Alquiler,Lleida,106,437674,2005-12-08,Luisa
Oficina,1608,2005-08-01,Venta,Barcelona,139,740731,2006-03-14,María
Piso,1610,2005-08-01,Venta,Lleida,245,2292465,2006-06-10,Carmen
Oficina,1612,2005-08-03,Venta,Lleida,275,2110900,2006-07-24,Pedro
Suelo,1614,2005-08-03,Alquiler,Tarragona,152,960032,2006-04-11,Luisa
Oficina,1616,2005-08-03,Alquiler,Lleida,126,757260,2006-07-23,Pedro
Local,1618,2005-08-04,Alquiler,Tarragona,135,990360,2005-12-03,Joaquín
Casa,1619,2005-08-04,Alquiler,Girona,222,1477410,2006-05-06,María
Casa,1621,2005-08-04,Venta,Girona,286,1658800,2005-11-27,María
Industrial,1622,2005-08-04,Venta,Tarragona,233,1782683,2006-07-28,Pedro
Local,1626,2005-08-05,Venta,Barcelona,188,1209216,2006-03-14,María
Parking,1627,2005-08-06,Venta,Barcelona,245,1202705,2005-12-10,Jesús
Parking,1628,2005-08-06,Venta,Girona,297,2440449,2006-08-03,Carmen
Local,1631,2005-08-07,Alquiler,Barcelona,300,1900200,2005-12-09,Pedro
Suelo,1633,2005-08-07,Venta,Lleida,201,1522977,2005-11-24,Carmen
Piso,1635,2005-08-08,Alquiler,Barcelona,250,1669250,2006-01-04,María
Suelo,1636,2005-08-08,Venta,Girona,224,1448384,2005-12-20,Joaquín
Parking,1637,2005-08-08,Venta,Barcelona,112,829808,2006-03-29,Joaquín
Piso,1638,2005-08-08,Venta,Girona,184,1156808,2006-04-26,Carmen
Parking,1639,2005-08-09,Venta,Lleida,300,2155200,2006-08-05,Jesús
Parking,1640,2005-08-09,Alquiler,Tarragona,162,1297134,2006-02-14,María
Industrial,1642,2005-08-10,Venta,Lleida,276,2667816,2005-12-16,Joaquín
Piso,1643,2005-08-10,Alquiler,Tarragona,130,1246050,2005-11-27,Luisa
Local,1644,2005-08-10,Venta,Barcelona,269,2384954,2006-02-12,María
Casa,1645,2005-08-10,Alquiler,Girona,133,958132,2006-06-04,Pedro
Parking,1646,2005-08-11,Venta,Girona,184,1147608,2006-06-29,Luisa
Local,1647,2005-08-12,Venta,Tarragona,297,2888325,2005-11-27,Pedro
Casa,1648,2005-08-12,Venta,Tarragona,118,545986,2006-02-27,Pedro
Local,1649,2005-08-14,Venta,Barcelona,119,906780,2005-11-21,Carmen
Piso,1653,2005-08-15,Alquiler,Lleida,159,761928,2006-02-05,Carmen
Oficina,1654,2005-08-15,Alquiler,Lleida,137,804327,2005-12-17,Joaquín
Parking,1658,2005-08-16,Alquiler,Barcelona,232,1643256,2006-02-22,María
Suelo,1659,2005-08-16,Alquiler,Barcelona,221,1069640,2006-06-01,Joaquín
Suelo,1660,2005-08-16,Alquiler,Lleida,212,1926868,2005-11-24,Carmen
Piso,1662,2005-08-17,Venta,Lleida,167,1423007,2006-04-08,Carmen
Parking,1663,2005-08-18,Alquiler,Barcelona,224,986048,2006-02-10,María
Oficina,1664,2005-08-19,Venta,Girona,272,2233120,2005-12-13,Luisa
Industrial,1665,2005-08-19,Alquiler,Lleida,238,2275994,2006-06-15,Joaquín
Local,1667,2005-08-22,Venta,Barcelona,209,843106,2006-01-24,María
Oficina,1668,2005-08-22,Alquiler,Lleida,103,872204,2005-11-26,María
Oficina,1669,2005-08-23,Alquiler,Girona,203,1933372,2006-01-31,Jesús
Local,1670,2005-08-23,Venta,Tarragona,263,1499889,2006-08-08,Pedro
Industrial,1671,2005-08-24,Venta,Tarragona,236,1707224,2006-02-05,Pedro
Oficina,1672,2005-08-25,Venta,Girona,227,1789214,2005-12-02,Joaquín
Industrial,1673,2005-08-26,Venta,Lleida,223,1509710,2006-01-11,Jesús
Casa,1674,2005-08-26,Venta,Girona,242,2290046,2006-01-24,María
Piso,1675,2005-08-26,Alquiler,Tarragona,216,2045304,2006-04-09,Jesús
Oficina,1676,2005-08-27,Venta,Tarragona,239,2181353,2006-06-15,María
Industrial,1677,2005-08-27,Venta,Lleida,300,2625600,2006-01-08,María
Casa,1681,2005-08-28,Venta,Girona,284,1459192,2006-07-02,María
Casa,1682,2005-08-28,Alquiler,Girona,265,1441070,2006-08-04,Jesús
Suelo,1683,2005-08-28,Venta,Tarragona,101,552773,2005-11-28,Luisa
Industrial,1684,2005-08-28,Alquiler,Girona,224,1932448,2006-02-03,Carmen
Piso,1685,2005-08-28,Alquiler,Barcelona,254,1191260,2006-07-27,Pedro
Piso,1688,2005-08-29,Alquiler,Lleida,252,1923516,2006-05-23,Pedro
Piso,1689,2005-08-29,Alquiler,Girona,108,581580,2006-08-04,Carmen
Parking,1690,2005-08-30,Venta,Girona,142,681884,2006-06-12,Carmen
Casa,1691,2005-08-30,Venta,Tarragona,139,785628,2006-01-10,Jesús
Suelo,1693,2005-08-30,Venta,Lleida,233,2171327,2006-01-09,Jesús
Local,1694,2005-08-31,Venta,Girona,275,1826825,2006-05-14,Jesús
Casa,1695,2005-08-31,Alquiler,Girona,248,1234048,2006-02-28,Jesús
Industrial,1696,2005-08-31,Venta,Barcelona,158,1473982,2006-08-29,Carmen
Industrial,1697,2005-09-01,Venta,Girona,116,1143412,2006-07-03,María
Industrial,1698,2005-09-02,Alquiler,Barcelona,213,1333593,2006-04-06,Jesús
Industrial,1699,2005-09-03,Alquiler,Barcelona,202,1558430,2006-01-26,Jesús
Parking,1700,2005-09-03,Venta,Barcelona,163,1150128,2006-03-18,Joaquín
Piso,1701,2005-09-03,Venta,Barcelona,245,1517285,2006-05-07,Luisa
Industrial,1702,2005-09-04,Alquiler,Lleida,198,840312,2006-05-27,Pedro
Industrial,1703,2005-09-06,Venta,Lleida,288,2171520,2006-08-28,Carmen
Industrial,1704,2005-09-06,Venta,Barcelona,161,827057,2006-05-05,María
Local,1705,2005-09-06,Alquiler,Tarragona,170,1429020,2005-12-14,Pedro
Industrial,1706,2005-09-06,Alquiler,Tarragona,261,2026404,2006-02-05,Carmen
Casa,1708,2005-09-07,Alquiler,Tarragona,205,1762180,2006-05-14,Jesús
Parking,1709,2005-09-07,Alquiler,Barcelona,173,842683,2006-01-30,Joaquín
Local,1710,2005-09-07,Venta,Barcelona,272,2074000,2006-08-14,Joaquín
Local,1711,2005-09-08,Venta,Barcelona,299,1424436,2006-01-17,Carmen
Parking,1712,2005-09-08,Alquiler,Lleida,115,907580,2006-07-11,Carmen
Piso,1713,2005-09-09,Venta,Girona,201,1333434,2006-02-17,María
Suelo,1714,2005-09-09,Venta,Barcelona,129,617652,2006-09-03,Joaquín
Oficina,1716,2005-09-09,Venta,Tarragona,187,1031305,2006-02-17,Joaquín
Parking,1717,2005-09-09,Alquiler,Tarragona,153,824517,2006-05-31,María
Local,1718,2005-09-09,Venta,Barcelona,218,1911424,2006-07-22,Carmen
Industrial,1719,2005-09-10,Venta,Lleida,121,747659,2006-03-08,Pedro
Local,1720,2005-09-10,Venta,Barcelona,254,1668526,2005-12-29,Carmen
Oficina,1721,2005-09-10,Alquiler,Lleida,173,994750,2006-09-02,Joaquín
Piso,1722,2005-09-10,Alquiler,Tarragona,250,2478000,2006-04-27,Carmen
Oficina,1723,2005-09-10,Alquiler,Lleida,142,1201462,2006-08-06,Jesús
Parking,1724,2005-09-10,Venta,Tarragona,270,1798470,2006-03-02,Joaquín
Local,1725,2005-09-11,Alquiler,Barcelona,145,943805,2006-05-17,Luisa
Oficina,1726,2005-09-11,Alquiler,Lleida,194,1931658,2005-12-14,Jesús
Industrial,1727,2005-09-11,Venta,Tarragona,271,2028164,2006-01-07,María
Piso,1728,2005-09-11,Alquiler,Tarragona,240,1602720,2006-06-03,Joaquín
Suelo,1729,2005-09-11,Venta,Tarragona,185,1230990,2006-05-19,Jesús
Oficina,1730,2005-09-12,Venta,Tarragona,194,1490114,2005-12-18,Luisa
Parking,1731,2005-09-12,Venta,Tarragona,223,2143922,2006-04-20,Jesús
Industrial,1733,2005-09-13,Venta,Barcelona,140,864080,2006-02-08,Carmen
Oficina,1734,2005-09-13,Alquiler,Barcelona,223,974956,2006-07-23,Luisa
Parking,1735,2005-09-14,Alquiler,Girona,258,1430352,2006-01-14,María
Industrial,1736,2005-09-14,Alquiler,Tarragona,176,1043856,2006-05-25,Jesús
Casa,1738,2005-09-14,Alquiler,Tarragona,153,948600,2006-03-30,Jesús
Local,1740,2005-09-16,Venta,Tarragona,145,598705,2005-12-17,María
Casa,1743,2005-09-17,Venta,Girona,292,2630336,2006-01-08,Joaquín
Casa,1745,2005-09-17,Venta,Tarragona,132,641520,2006-04-04,Joaquín
Parking,1746,2005-09-19,Alquiler,Barcelona,193,1540140,2006-08-08,Jesús
Piso,1747,2005-09-20,Alquiler,Girona,240,2183760,2006-01-27,Jesús
Piso,1748,2005-09-21,Alquiler,Barcelona,111,656676,2006-02-05,Joaquín
Piso,1749,2005-09-21,Alquiler,Tarragona,123,873546,2006-02-02,Joaquín
Local,1750,2005-09-21,Venta,Girona,117,474084,2006-07-21,Luisa
Parking,1751,2005-09-21,Alquiler,Girona,258,1758786,2006-02-24,Jesús
Piso,1752,2005-09-21,Venta,Tarragona,116,803300,2006-09-13,María
Casa,1753,2005-09-21,Alquiler,Tarragona,185,1129980,2006-04-10,Pedro
Casa,1755,2005-09-22,Venta,Barcelona,182,1305304,2006-06-06,Luisa
Suelo,1757,2005-09-24,Alquiler,Tarragona,204,878424,2006-07-23,Carmen
Casa,1759,2005-09-25,Venta,Tarragona,232,2133472,2006-05-18,Carmen
Piso,1761,2005-09-26,Venta,Lleida,214,1689316,2006-01-17,Carmen
Casa,1762,2005-09-26,Venta,Girona,191,1514057,2006-09-20,Luisa
Piso,1764,2005-09-27,Alquiler,Barcelona,187,911064,2006-02-24,María
Industrial,1765,2005-09-29,Alquiler,Barcelona,121,490897,2006-09-27,María
